,STATE,AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE,FIPS,E_TOTPOP,E_PCI,EP_UNEMP,EP_NOHSDP,EP_DISABL,EP_MINRTY,EP_MUNIT,EP_POV
114,AL,AL: Elmore County (01051),484.6,526.6,505.3,2376,Incidence,405047,All Races,Male and Female,All Cancer Sites Combined,2014-2018,563.2,610.7,586.6,01051,81212.0,27475.0,6.2,13.6,17.9,26.8,2.6,12.3
115,AL,AL: Elmore County (01051),163.3,188.6,175.6,794,Mortality,405047,All Races,Male and Female,All Cancer Sites Combined,2014-2018,182.6,210.1,196.0,01051,81212.0,27475.0,6.2,13.6,17.9,26.8,2.6,12.3
116,AL,AL: Escambia County (01053),416.3,470.9,442.9,1073,Incidence,186388,All Races,Male and Female,All Cancer Sites Combined,2014-2018,541.7,611.2,575.7,01053,37328.0,18161.0,13.5,18.5,18.8,39.8,1.0,24.0
117,AL,AL: Escambia County (01053),180.8,217.1,198.3,489,Mortality,186388,All Races,Male and Female,All Cancer Sites Combined,2014-2018,239.6,286.7,262.4,01053,37328.0,18161.0,13.5,18.5,18.8,39.8,1.0,24.0
118,AL,AL: Etowah County (01055),447.5,481.1,464.1,3166,Incidence,514870,All Races,Male and Female,All Cancer Sites Combined,2014-2018,593.7,636.7,614.9,01055,102939.0,24065.0,6.5,15.5,19.6,21.9,3.1,17.3
119,AL,AL: Etowah County (01055),174.9,195.7,185.0,1292,Mortality,514870,All Races,Male and Female,All Cancer Sites Combined,2014-2018,237.4,265.0,250.9,01055,102939.0,24065.0,6.5,15.5,19.6,21.9,3.1,17.3
120,AL,AL: Fayette County (01057),403.9,485.0,442.9,520,Incidence,82942,All Races,Male and Female,All Cancer Sites Combined,2014-2018,574.2,683.2,626.9,01057,16585.0,21862.0,7.0,17.6,25.7,15.3,2.1,20.0
121,AL,AL: Fayette County (01057),187.1,241.1,212.7,262,Mortality,82942,All Races,Male and Female,All Cancer Sites Combined,2014-2018,278.8,356.5,315.9,01057,16585.0,21862.0,7.0,17.6,25.7,15.3,2.1,20.0
122,AL,AL: Franklin County (01059),391.7,451.8,420.9,801,Incidence,157525,All Races,Male and Female,All Cancer Sites Combined,2014-2018,473.9,545.0,508.5,01059,31542.0,19776.0,6.1,23.2,15.5,22.9,3.4,20.2
123,AL,AL: Franklin County (01059),158.5,196.9,176.9,345,Mortality,157525,All Races,Male and Female,All Cancer Sites Combined,2014-2018,196.5,243.4,219.0,01059,31542.0,19776.0,6.1,23.2,15.5,22.9,3.4,20.2
124,AL,AL: Geneva County (01061),424.0,488.1,455.1,854,Incidence,132409,All Races,Male and Female,All Cancer Sites Combined,2014-2018,602.4,689.7,645.0,01061,26491.0,20471.0,8.6,20.9,21.5,16.1,0.3,24.0
125,AL,AL: Geneva County (01061),174.9,215.9,194.5,376,Mortality,132409,All Races,Male and Female,All Cancer Sites Combined,2014-2018,256.0,314.2,284.0,01061,26491.0,20471.0,8.6,20.9,21.5,16.1,0.3,24.0
126,AL,AL: Greene County (01063),417.0,540.2,475.4,282,Incidence,42093,All Races,Male and Female,All Cancer Sites Combined,2014-2018,594.0,752.9,669.9,01063,8426.0,14209.0,15.8,24.1,25.1,82.9,5.8,38.7
127,AL,AL: Greene County (01063),130.6,198.5,161.5,105,Mortality,42093,All Races,Male and Female,All Cancer Sites Combined,2014-2018,204.0,302.0,249.4,01063,8426.0,14209.0,15.8,24.1,25.1,82.9,5.8,38.7
128,AL,AL: Hale County (01065),344.6,425.3,383.2,393,Incidence,74439,All Races,Male and Female,All Cancer Sites Combined,2014-2018,477.0,582.8,527.9,01065,14887.0,20272.0,11.9,16.4,21.1,60.4,2.8,26.0
129,AL,AL: Hale County (01065),146.8,201.6,172.5,173,Mortality,74439,All Races,Male and Female,All Cancer Sites Combined,2014-2018,199.1,269.7,232.4,01065,14887.0,20272.0,11.9,16.4,21.1,60.4,2.8,26.0
130,AL,AL: Henry County (01067),419.3,499.2,457.8,577,Incidence,85540,All Races,Male and Female,All Cancer Sites Combined,2014-2018,620.6,731.9,674.5,01067,17124.0,24069.0,6.7,19.8,18.7,31.1,0.8,13.5
131,AL,AL: Henry County (01067),165.4,216.0,189.2,245,Mortality,85540,All Races,Male and Female,All Cancer Sites Combined,2014-2018,251.7,324.6,286.4,01067,17124.0,24069.0,6.7,19.8,18.7,31.1,0.8,13.5
132,AL,AL: Houston County (01069),423.6,456.6,439.9,2912,Incidence,521784,All Races,Male and Female,All Cancer Sites Combined,2014-2018,538.0,578.7,558.1,01069,104352.0,25990.0,7.0,14.3,17.8,33.1,5.1,18.3
133,AL,AL: Houston County (01069),158.5,178.6,168.3,1129,Mortality,521784,All Races,Male and Female,All Cancer Sites Combined,2014-2018,203.9,229.4,216.4,01069,104352.0,25990.0,7.0,14.3,17.8,33.1,5.1,18.3
134,AL,AL: Jackson County (01071),430.6,476.9,453.2,1625,Incidence,260194,All Races,Male and Female,All Cancer Sites Combined,2014-2018,594.5,655.7,624.5,01071,52094.0,21608.0,5.9,17.5,18.8,10.7,1.4,20.2
135,AL,AL: Jackson County (01071),185.5,215.7,200.2,732,Mortality,260194,All Races,Male and Female,All Cancer Sites Combined,2014-2018,261.3,302.5,281.3,01071,52094.0,21608.0,5.9,17.5,18.8,10.7,1.4,20.2
136,AL,AL: Jefferson County (01073),444.6,458.3,451.4,17603,Incidence,3299798,All Races,Male and Female,All Cancer Sites Combined,2014-2018,525.6,541.4,533.5,01073,659892.0,30657.0,7.3,10.3,15.5,49.9,13.8,17.0
137,AL,AL: Jefferson County (01073),170.5,179.0,174.7,6863,Mortality,3299798,All Races,Male and Female,All Cancer Sites Combined,2014-2018,203.1,213.0,208.0,01073,659892.0,30657.0,7.3,10.3,15.5,49.9,13.8,17.0
138,AL,AL: Lamar County (01075),456.7,550.0,501.5,507,Incidence,69686,All Races,Male and Female,All Cancer Sites Combined,2014-2018,665.6,793.7,727.5,01075,13933.0,21666.0,8.0,17.6,24.4,14.0,0.4,21.2
139,AL,AL: Lamar County (01075),158.1,212.1,183.4,198,Mortality,69686,All Races,Male and Female,All Cancer Sites Combined,2014-2018,245.9,326.6,284.1,01075,13933.0,21666.0,8.0,17.6,24.4,14.0,0.4,21.2
140,AL,AL: Lauderdale County (01077),407.3,441.3,424.0,2633,Incidence,463052,All Races,Male and Female,All Cancer Sites Combined,2014-2018,547.1,590.8,568.6,01077,92585.0,27189.0,5.3,12.6,14.7,15.2,5.3,15.2
141,AL,AL: Lauderdale County (01077),153.6,173.7,163.4,1073,Mortality,463052,All Races,Male and Female,All Cancer Sites Combined,2014-2018,218.1,246.0,231.7,01077,92585.0,27189.0,5.3,12.6,14.7,15.2,5.3,15.2
142,AL,AL: Lawrence County (01079),453.1,513.6,482.6,1067,Incidence,165810,All Races,Male and Female,All Cancer Sites Combined,2014-2018,605.5,683.3,643.5,01079,33171.0,23557.0,5.7,21.0,20.5,23.5,0.8,16.8
143,AL,AL: Lawrence County (01079),174.1,212.2,192.4,428,Mortality,165810,All Races,Male and Female,All Cancer Sites Combined,2014-2018,234.2,283.8,258.1,01079,33171.0,23557.0,5.7,21.0,20.5,23.5,0.8,16.8
144,AL,AL: Lee County (01081),370.2,399.4,384.6,2831,Incidence,795729,All Races,Male and Female,All Cancer Sites Combined,2014-2018,342.8,369.1,355.8,01081,159287.0,26960.0,5.7,9.5,13.2,32.6,12.3,21.4
145,AL,AL: Lee County (01081),177.1,198.3,187.5,1294,Mortality,795729,All Races,Male and Female,All Cancer Sites Combined,2014-2018,153.9,171.7,162.6,01081,159287.0,26960.0,5.7,9.5,13.2,32.6,12.3,21.4
146,AL,AL: Limestone County (01083),442.3,479.1,460.4,2531,Incidence,465318,All Races,Male and Female,All Cancer Sites Combined,2014-2018,522.9,565.5,543.9,01083,93052.0,27699.0,6.9,15.7,16.3,23.1,3.6,13.7
147,AL,AL: Limestone County (01083),143.8,165.4,154.3,833,Mortality,465318,All Races,Male and Female,All Cancer Sites Combined,2014-2018,167.1,191.6,179.0,01083,93052.0,27699.0,6.9,15.7,16.3,23.1,3.6,13.7
148,AL,AL: Lowndes County (01085),542.3,666.4,601.8,409,Incidence,51163,All Races,Male and Female,All Cancer Sites Combined,2014-2018,723.8,880.8,799.4,01085,10236.0,19491.0,11.5,22.5,25.0,75.5,0.2,27.9
149,AL,AL: Lowndes County (01085),176.9,249.8,210.8,145,Mortality,51163,All Races,Male and Female,All Cancer Sites Combined,2014-2018,239.2,333.5,283.4,01085,10236.0,19491.0,11.5,22.5,25.0,75.5,0.2,27.9
150,AL,AL: Macon County (01087),447.3,530.2,487.3,619,Incidence,95111,All Races,Male and Female,All Cancer Sites Combined,2014-2018,600.6,704.2,650.8,01087,19054.0,20125.0,12.1,18.3,17.3,84.4,2.5,25.8
151,AL,AL: Macon County (01087),172.3,224.1,196.8,255,Mortality,95111,All Races,Male and Female,All Cancer Sites Combined,2014-2018,236.2,303.1,268.1,01087,19054.0,20125.0,12.1,18.3,17.3,84.4,2.5,25.8
152,AL,AL: Madison County (01089),436.9,455.5,446.1,9269,Incidence,1788268,All Races,Male and Female,All Cancer Sites Combined,2014-2018,507.8,529.0,518.3,01089,357560.0,35526.0,5.8,8.9,13.1,35.1,10.2,13.2
153,AL,AL: Madison County (01089),150.5,161.5,155.9,3199,Mortality,1788268,All Races,Male and Female,All Cancer Sites Combined,2014-2018,172.7,185.2,178.9,01089,357560.0,35526.0,5.8,8.9,13.1,35.1,10.2,13.2
154,AL,AL: Marengo County (01091),419.5,497.1,457.0,597,Incidence,97729,All Races,Male and Female,All Cancer Sites Combined,2014-2018,562.8,661.9,610.9,01091,19538.0,23056.0,9.7,16.2,25.0,55.0,1.4,21.8
155,AL,AL: Marengo County (01091),166.1,214.9,189.2,255,Mortality,97729,All Races,Male and Female,All Cancer Sites Combined,2014-2018,229.9,295.0,260.9,01091,19538.0,23056.0,9.7,16.2,25.0,55.0,1.4,21.8
156,AL,AL: Marion County (01093),428.0,487.5,456.9,1001,Incidence,149820,All Races,Male and Female,All Cancer Sites Combined,2014-2018,627.4,710.8,668.1,01093,29965.0,21391.0,5.6,20.3,25.9,8.0,1.2,17.5
157,AL,AL: Marion County (01093),166.5,203.3,184.1,418,Mortality,149820,All Races,Male and Female,All Cancer Sites Combined,2014-2018,252.9,307.1,279.0,01093,29965.0,21391.0,5.6,20.3,25.9,8.0,1.2,17.5
158,AL,AL: Marshall County (01095),430.0,465.3,447.4,2625,Incidence,475697,All Races,Male and Female,All Cancer Sites Combined,2014-2018,530.9,573.3,551.8,01095,95145.0,23833.0,5.1,19.1,15.5,18.8,1.6,21.7
159,AL,AL: Marshall County (01095),168.3,190.3,179.1,1070,Mortality,475697,All Races,Male and Female,All Cancer Sites Combined,2014-2018,211.7,238.8,224.9,01095,95145.0,23833.0,5.1,19.1,15.5,18.8,1.6,21.7
160,AL,AL: Mobile County (01097),432.2,449.2,440.6,10891,Incidence,2071509,All Races,Male and Female,All Cancer Sites Combined,2014-2018,515.9,535.7,525.8,01097,414659.0,25215.0,6.2,13.8,14.0,42.8,9.0,19.3
161,AL,AL: Mobile County (01097),175.8,186.7,181.1,4461,Mortality,2071509,All Races,Male and Female,All Cancer Sites Combined,2014-2018,209.1,221.8,215.4,01097,414659.0,25215.0,6.2,13.8,14.0,42.8,9.0,19.3
162,AL,AL: Monroe County (01099),382.8,452.9,416.6,610,Incidence,107543,All Races,Male and Female,All Cancer Sites Combined,2014-2018,523.1,614.1,567.2,01099,21512.0,18890.0,17.5,16.3,13.8,45.7,1.2,30.9
163,AL,AL: Monroe County (01099),157.5,201.8,178.5,276,Mortality,107543,All Races,Male and Female,All Cancer Sites Combined,2014-2018,227.3,288.8,256.6,01099,21512.0,18890.0,17.5,16.3,13.8,45.7,1.2,30.9
164,AL,AL: Montgomery County (01101),439.5,463.4,451.4,5755,Incidence,1135769,All Races,Male and Female,All Cancer Sites Combined,2014-2018,493.7,520.0,506.7,01101,226941.0,28008.0,7.6,14.4,16.2,65.5,8.4,20.7
165,AL,AL: Montgomery County (01101),163.4,178.1,170.6,2163,Mortality,1135769,All Races,Male and Female,All Cancer Sites Combined,2014-2018,182.5,198.6,190.4,01101,226941.0,28008.0,7.6,14.4,16.2,65.5,8.4,20.7
166,AL,AL: Morgan County (01103),461.8,494.0,477.7,3583,Incidence,595828,All Races,Male and Female,All Cancer Sites Combined,2014-2018,581.8,621.4,601.3,01103,119122.0,25907.0,5.2,16.7,16.8,24.0,5.2,15.3
167,AL,AL: Morgan County (01103),161.3,180.3,170.6,1293,Mortality,595828,All Races,Male and Female,All Cancer Sites Combined,2014-2018,205.3,229.2,217.0,01103,119122.0,25907.0,5.2,16.7,16.8,24.0,5.2,15.3
168,AL,AL: Perry County (01105),392.3,507.8,447.1,268,Incidence,47345,All Races,Male and Female,All Cancer Sites Combined,2014-2018,500.3,638.0,566.1,01105,9486.0,13678.0,12.3,21.9,25.2,70.5,3.3,41.8
169,AL,AL: Perry County (01105),144.1,215.6,177.0,110,Mortality,47345,All Races,Male and Female,All Cancer Sites Combined,2014-2018,191.0,280.0,232.3,01105,9486.0,13678.0,12.3,21.9,25.2,70.5,3.3,41.8
170,AL,AL: Pickens County (01107),445.8,524.4,483.8,646,Incidence,101557,All Races,Male and Female,All Cancer Sites Combined,2014-2018,588.0,687.1,636.1,01107,20298.0,22417.0,10.6,19.4,24.5,46.2,1.4,23.5
171,AL,AL: Pickens County (01107),125.9,167.2,145.3,207,Mortality,101557,All Races,Male and Female,All Cancer Sites Combined,2014-2018,177.0,233.6,203.8,01107,20298.0,22417.0,10.6,19.4,24.5,46.2,1.4,23.5
172,AL,AL: Pike County (01109),415.2,480.0,446.7,789,Incidence,166750,All Races,Male and Female,All Cancer Sites Combined,2014-2018,440.7,507.4,473.2,01109,33403.0,21137.0,8.0,19.0,17.1,43.8,3.9,26.6
173,AL,AL: Pike County (01109),171.7,214.2,192.0,339,Mortality,166750,All Races,Male and Female,All Cancer Sites Combined,2014-2018,182.2,226.1,203.3,01109,33403.0,21137.0,8.0,19.0,17.1,43.8,3.9,26.6
174,AL,AL: Randolph County (01111),380.1,447.0,412.4,656,Incidence,112865,All Races,Male and Female,All Cancer Sites Combined,2014-2018,537.6,627.5,581.2,01111,22574.0,23247.0,5.0,21.2,14.3,24.7,1.6,17.7
175,AL,AL: Randolph County (01111),152.4,195.6,172.9,279,Mortality,112865,All Races,Male and Female,All Cancer Sites Combined,2014-2018,219.0,278.0,247.2,01111,22574.0,23247.0,5.0,21.2,14.3,24.7,1.6,17.7
176,AL,AL: Russell County (01113),391.5,437.5,414.0,1329,Incidence,291022,All Races,Male and Female,All Cancer Sites Combined,2014-2018,432.4,481.9,456.7,01113,58213.0,22055.0,7.8,16.7,18.8,53.0,3.2,20.1
177,AL,AL: Russell County (01113),182.1,214.4,197.7,615,Mortality,291022,All Races,Male and Female,All Cancer Sites Combined,2014-2018,195.0,228.7,211.3,01113,58213.0,22055.0,7.8,16.7,18.8,53.0,3.2,20.1
178,AL,AL: Shelby County (01117),404.8,428.5,416.5,4999,Incidence,1055737,All Races,Male and Female,All Cancer Sites Combined,2014-2018,460.5,486.8,473.5,01117,211261.0,36576.0,4.0,7.8,11.2,21.9,7.6,8.4
179,AL,AL: Shelby County (01117),123.0,136.6,129.7,1494,Mortality,1055737,All Races,Male and Female,All Cancer Sites Combined,2014-2018,134.4,148.9,141.5,01117,211261.0,36576.0,4.0,7.8,11.2,21.9,7.6,8.4
180,AL,AL: St. Clair County (01115),456.3,494.3,475.0,2551,Incidence,436428,All Races,Male and Female,All Cancer Sites Combined,2014-2018,562.1,607.7,584.5,01115,87306.0,24861.0,5.3,15.2,16.5,14.0,1.7,13.2
181,AL,AL: St. Clair County (01115),166.9,190.5,178.4,944,Mortality,436428,All Races,Male and Female,All Cancer Sites Combined,2014-2018,202.7,230.6,216.3,01115,87306.0,24861.0,5.3,15.2,16.5,14.0,1.7,13.2
182,AL,AL: Sumter County (01119),423.5,527.7,473.3,374,Incidence,64826,All Races,Male and Female,All Cancer Sites Combined,2014-2018,519.9,638.5,576.9,01119,12985.0,15882.0,12.1,15.8,21.8,75.3,5.7,31.3
183,AL,AL: Sumter County (01119),141.4,203.5,170.2,137,Mortality,64826,All Races,Male and Female,All Cancer Sites Combined,2014-2018,177.4,249.8,211.3,01119,12985.0,15882.0,12.1,15.8,21.8,75.3,5.7,31.3
184,AL,AL: Talladega County (01121),438.0,476.4,456.9,2353,Incidence,403471,All Races,Male and Female,All Cancer Sites Combined,2014-2018,559.9,607.2,583.2,01121,80565.0,22498.0,8.8,19.0,19.3,37.1,2.3,19.9
185,AL,AL: Talladega County (01121),175.4,199.6,187.2,984,Mortality,403471,All Races,Male and Female,All Cancer Sites Combined,2014-2018,228.9,259.6,243.9,01121,80565.0,22498.0,8.8,19.0,19.3,37.1,2.3,19.9
186,AL,AL: Tallapoosa County (01123),459.1,513.1,485.4,1418,Incidence,203223,All Races,Male and Female,All Cancer Sites Combined,2014-2018,661.9,735.0,697.8,01123,40636.0,23655.0,10.4,19.5,19.0,31.1,3.3,20.3
187,AL,AL: Tallapoosa County (01123),165.9,198.5,181.6,536,Mortality,203223,All Races,Male and Female,All Cancer Sites Combined,2014-2018,241.9,287.1,263.7,01123,40636.0,23655.0,10.4,19.5,19.0,31.1,3.3,20.3
188,AL,AL: Tuscaloosa County (01125),428.4,454.7,441.4,4628,Incidence,1030254,All Races,Male and Female,All Cancer Sites Combined,2014-2018,436.4,462.3,449.2,01125,206213.0,26064.0,6.3,11.6,12.0,38.0,15.9,17.4
189,AL,AL: Tuscaloosa County (01125),151.0,166.9,158.8,1624,Mortality,1030254,All Races,Male and Female,All Cancer Sites Combined,2014-2018,150.1,165.5,157.6,01125,206213.0,26064.0,6.3,11.6,12.0,38.0,15.9,17.4
190,AL,AL: Unknown (01999),,,,959,Incidence,0,All Races,Male and Female,All Cancer Sites Combined,2014-2018,,,,01999,,,,,,,,
191,AL,AL: Walker County (01127),491.3,535.8,513.1,2232,Incidence,322366,All Races,Male and Female,All Cancer Sites Combined,2014-2018,664.0,721.7,692.4,01127,64493.0,22772.0,8.8,19.1,24.1,10.9,1.0,19.7
192,AL,AL: Walker County (01127),201.8,230.1,215.6,960,Mortality,322366,All Races,Male and Female,All Cancer Sites Combined,2014-2018,279.3,317.2,297.8,01127,64493.0,22772.0,8.8,19.1,24.1,10.9,1.0,19.7
193,AL,AL: Washington County (01129),374.6,454.1,412.8,459,Incidence,83245,All Races,Male and Female,All Cancer Sites Combined,2014-2018,502.1,604.2,551.4,01129,16643.0,22776.0,8.5,19.6,24.5,34.9,0.0,21.0
194,AL,AL: Washington County (01129),182.3,238.8,209.0,232,Mortality,83245,All Races,Male and Female,All Cancer Sites Combined,2014-2018,244.0,317.0,278.7,01129,16643.0,22776.0,8.5,19.6,24.5,34.9,0.0,21.0
195,AL,AL: Wilcox County (01131),425.5,533.2,476.9,343,Incidence,53976,All Races,Male and Female,All Cancer Sites Combined,2014-2018,570.0,706.4,635.5,01131,10809.0,16584.0,15.5,23.1,18.4,73.2,0.2,31.1
196,AL,AL: Wilcox County (01131),184.2,255.2,217.3,161,Mortality,53976,All Races,Male and Female,All Cancer Sites Combined,2014-2018,254.0,348.1,298.3,01131,10809.0,16584.0,15.5,23.1,18.4,73.2,0.2,31.1
197,AL,AL: Winston County (01133),373.7,437.8,404.7,697,Incidence,119429,All Races,Male and Female,All Cancer Sites Combined,2014-2018,541.1,628.6,583.6,01133,23875.0,21799.0,7.6,21.9,25.2,6.1,1.9,16.2
198,AL,AL: Winston County (01133),143.2,181.7,161.5,296,Mortality,119429,All Races,Male and Female,All Cancer Sites Combined,2014-2018,220.4,277.8,247.8,01133,23875.0,21799.0,7.6,21.9,25.2,6.1,1.9,16.2
199,AR,AR: Arkansas County (05001),481.5,566.5,522.6,644,Incidence,90561,All Races,Male and Female,All Cancer Sites Combined,2014-2018,657.3,768.2,711.1,05001,18124.0,24714.0,6.3,17.0,24.4,30.0,1.9,20.0
200,AR,AR: Arkansas County (05001),181.3,233.9,206.2,261,Mortality,90561,All Races,Male and Female,All Cancer Sites Combined,2014-2018,254.3,325.4,288.2,05001,18124.0,24714.0,6.3,17.0,24.4,30.0,1.9,20.0
201,AR,AR: Ashley County (05003),471.5,549.1,509.1,725,Incidence,102647,All Races,Male and Female,All Cancer Sites Combined,2014-2018,655.8,759.6,706.3,05003,20537.0,22052.0,6.9,17.7,23.1,31.9,2.1,20.2
202,AR,AR: Ashley County (05003),191.2,241.2,215.0,310,Mortality,102647,All Races,Male and Female,All Cancer Sites Combined,2014-2018,269.3,337.6,302.0,05003,20537.0,22052.0,6.9,17.7,23.1,31.9,2.1,20.2
203,AR,AR: Baxter County (05005),453.8,503.6,478.1,1854,Incidence,206089,All Races,Male and Female,All Cancer Sites Combined,2014-2018,859.1,941.5,899.6,05005,41219.0,26004.0,4.3,11.8,21.2,5.1,3.2,14.0
204,AR,AR: Baxter County (05005),171.1,200.4,185.2,775,Mortality,206089,All Races,Male and Female,All Cancer Sites Combined,2014-2018,350.0,403.5,376.1,05005,41219.0,26004.0,4.3,11.8,21.2,5.1,3.2,14.0
205,AR,AR: Benton County (05007),425.2,447.8,436.4,5860,Incidence,1294495,All Races,Male and Female,All Cancer Sites Combined,2014-2018,441.2,464.4,452.7,05007,258980.0,32624.0,2.7,11.9,9.5,26.3,6.9,9.9
206,AR,AR: Benton County (05007),147.6,161.2,154.3,2038,Mortality,1294495,All Races,Male and Female,All Cancer Sites Combined,2014-2018,150.7,164.4,157.4,05007,258980.0,32624.0,2.7,11.9,9.5,26.3,6.9,9.9
207,AR,AR: Boone County (05009),450.5,505.7,477.5,1264,Incidence,186338,All Races,Male and Female,All Cancer Sites Combined,2014-2018,641.5,716.8,678.3,05009,37288.0,23998.0,4.4,13.0,18.8,6.0,2.9,14.9
208,AR,AR: Boone County (05009),156.2,188.8,171.8,467,Mortality,186338,All Races,Male and Female,All Cancer Sites Combined,2014-2018,228.4,274.4,250.6,05009,37288.0,23998.0,4.4,13.0,18.8,6.0,2.9,14.9
209,AR,AR: Bradley County (05011),451.5,558.5,502.7,371,Incidence,54616,All Races,Male and Female,All Cancer Sites Combined,2014-2018,611.9,752.1,679.3,05011,10948.0,22411.0,8.0,18.0,21.4,44.3,2.4,23.2
210,AR,AR: Bradley County (05011),162.7,228.2,193.1,148,Mortality,54616,All Races,Male and Female,All Cancer Sites Combined,2014-2018,229.1,318.3,271.0,05011,10948.0,22411.0,8.0,18.0,21.4,44.3,2.4,23.2
211,AR,AR: Calhoun County (05013),428.8,581.9,500.4,191,Incidence,25938,All Races,Male and Female,All Cancer Sites Combined,2014-2018,635.6,848.5,736.4,05013,5202.0,24509.0,6.1,17.3,24.6,27.4,0.0,15.6
212,AR,AR: Calhoun County (05013),182.6,285.1,228.9,89,Mortality,25938,All Races,Male and Female,All Cancer Sites Combined,2014-2018,275.6,422.2,343.1,05013,5202.0,24509.0,6.1,17.3,24.6,27.4,0.0,15.6
213,AR,AR: Carroll County (05015),418.4,479.7,448.1,955,Incidence,139179,All Races,Male and Female,All Cancer Sites Combined,2014-2018,643.3,731.1,686.2,05015,27887.0,24185.0,4.7,14.2,15.7,20.0,2.0,15.0
214,AR,AR: Carroll County (05015),137.8,172.6,154.3,341,Mortality,139179,All Races,Male and Female,All Cancer Sites Combined,2014-2018,219.7,272.4,245.0,05015,27887.0,24185.0,4.7,14.2,15.7,20.0,2.0,15.0
215,AR,AR: Chicot County (05017),412.2,513.1,460.4,363,Incidence,54169,All Races,Male and Female,All Cancer Sites Combined,2014-2018,603.0,742.7,670.1,05017,10826.0,21843.0,9.7,19.3,24.4,61.0,4.8,29.2
216,AR,AR: Chicot County (05017),186.6,255.4,218.8,178,Mortality,54169,All Races,Male and Female,All Cancer Sites Combined,2014-2018,282.1,380.6,328.6,05017,10826.0,21843.0,9.7,19.3,24.4,61.0,4.8,29.2
217,AR,AR: Clark County (05019),472.6,554.5,512.3,664,Incidence,112169,All Races,Male and Female,All Cancer Sites Combined,2014-2018,547.8,638.8,592.0,05019,22385.0,21571.0,2.7,10.8,19.6,31.1,5.0,19.8
218,AR,AR: Clark County (05019),152.3,199.7,174.7,230,Mortality,112169,All Races,Male and Female,All Cancer Sites Combined,2014-2018,179.4,233.3,205.0,05019,22385.0,21571.0,2.7,10.8,19.6,31.1,5.0,19.8
219,AR,AR: Clay County (05021),490.5,583.4,535.3,578,Incidence,75193,All Races,Male and Female,All Cancer Sites Combined,2014-2018,707.3,834.0,768.7,05021,15061.0,20353.0,5.0,19.3,23.5,4.5,1.4,22.6
220,AR,AR: Clay County (05021),213.7,272.8,241.7,281,Mortality,75193,All Races,Male and Female,All Cancer Sites Combined,2014-2018,331.3,420.1,373.7,05021,15061.0,20353.0,5.0,19.3,23.5,4.5,1.4,22.6
